timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-02 06:30:00,98.92,50.86,359.72,226.5,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,220.37,1497.08,0.0174,74.89
2024-01-02 06:35:00,55.49,96.76,222.89,135.1,AWS,us-west,B1s,1,1.0,0.012,scale_up,222.99,1504.0,0.018,76.12
2024-01-02 06:40:00,24.4,12.1,390.3,512.67,Azure,us-west,n1-standard-1,1,3.75,0.0475,scale_down,287.36,350.23,0.1366,18.25
2024-01-02 06:45:00,20.45,96.03,191.29,899.56,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,253.49,1183.28,0.1366,58.24
2024-01-02 06:50:00,98.56,35.96,482.51,450.53,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,217.03,1288.86,0.0174,67.26
2024-01-02 06:55:00,58.73,23.87,299.17,587.53,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,265.08,851.04,0.1366,41.3
2024-01-02 07:00:00,49.64,37.21,166.7,275.16,GCP,us-west,B1s,1,1.0,0.012,no_action,254.89,844.9,0.018,43.42
2024-01-02 07:05:00,34.32,96.98,300.97,412.55,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,223.62,1324.96,0.1366,65.65
2024-01-02 07:10:00,49.96,66.36,270.0,461.6,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.85,1261.12,0.1366,58.16
2024-01-02 07:15:00,65.86,28.12,227.81,135.51,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,279.45,864.65,0.1366,46.99
2024-01-02 07:20:00,30.5,96.76,459.25,749.93,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,247.23,1277.5,0.1366,63.63
2024-01-02 07:25:00,21.76,81.15,106.17,814.79,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,254.76,1010.62,0.1366,51.46
2024-01-02 07:30:00,94.96,23.39,258.2,982.89,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,252.09,1180.93,0.1366,59.17
2024-01-02 07:35:00,62.99,43.78,178.6,282.9,Azure,us-east,B1s,1,1.0,0.012,no_action,240.66,1136.42,0.018,53.39
2024-01-02 07:40:00,56.01,54.31,309.78,879.02,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,244.29,1117.48,0.1366,55.16
2024-01-02 07:45:00,84.48,78.81,308.09,960.44,AWS,us-east,B1s,1,1.0,0.012,no_action,216.38,1625.34,0.018,81.65
2024-01-02 07:50:00,86.86,49.52,431.14,903.78,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,237.75,1216.78,0.1366,68.19
2024-01-02 07:55:00,66.39,93.37,58.6,529.16,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,231.36,1644.98,0.0174,79.88
2024-01-02 08:00:00,72.33,22.1,184.73,422.84,AWS,us-west,B1s,1,1.0,0.012,no_action,246.52,987.42,0.018,47.22
2024-01-02 08:05:00,28.96,96.17,53.99,998.04,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,246.97,1276.95,0.1366,62.56
2024-01-02 08:10:00,36.52,11.29,382.04,850.73,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,269.68,499.7,0.0174,23.91
2024-01-02 08:15:00,77.81,79.2,346.34,789.5,AWS,asia-south,B1s,1,1.0,0.012,no_action,225.01,1623.61,0.018,78.5
2024-01-02 08:20:00,17.97,53.89,84.94,466.79,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,257.32,711.37,0.0174,35.93
2024-01-02 08:25:00,41.39,19.99,413.71,952.92,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,250.37,624.46,0.0174,30.69
2024-01-02 08:30:00,16.92,55.06,407.53,736.38,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,247.93,681.66,0.0174,35.99
2024-01-02 08:35:00,30.91,35.29,411.57,936.31,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,275.19,652.31,0.1366,33.1
2024-01-02 08:40:00,38.93,52.88,151.71,676.43,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,254.69,931.97,0.0174,45.91
2024-01-02 08:45:00,42.2,68.3,105.31,899.79,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,214.55,1114.19,0.1366,55.25
2024-01-02 08:50:00,62.73,66.23,82.3,714.36,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.59,1240.92,0.1366,64.48
2024-01-02 08:55:00,84.03,82.36,298.63,568.15,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,220.73,1638.45,0.1366,83.19
2024-01-02 09:00:00,34.43,54.7,177.92,220.45,AWS,us-west,B1s,1,1.0,0.012,no_action,250.19,898.92,0.018,44.56
2024-01-02 09:05:00,77.38,38.58,50.06,560.02,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,238.74,1167.36,0.0174,57.98
2024-01-02 09:10:00,85.54,10.34,161.07,766.81,Azure,asia-south,B1s,1,1.0,0.012,scale_up,245.48,943.61,0.018,47.94
2024-01-02 09:15:00,42.42,34.34,429.22,382.01,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,264.25,777.28,0.1366,38.38
2024-01-02 09:20:00,49.04,91.89,219.79,967.67,GCP,us-west,B1s,1,1.0,0.012,scale_up,232.19,1380.16,0.018,70.47
2024-01-02 09:25:00,54.44,44.89,334.72,733.47,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.99,1055.11,0.1366,49.66
2024-01-02 09:30:00,96.94,78.49,477.85,732.29,Azure,us-west,B1s,1,1.0,0.012,scale_up,206.11,1738.5,0.018,87.72
2024-01-02 09:35:00,80.36,67.97,71.68,424.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,225.84,1513.36,0.1366,74.16
2024-01-02 09:40:00,48.95,51.19,144.0,431.84,AWS,us-west,B1s,1,1.0,0.012,no_action,244.85,994.01,0.018,50.07
2024-01-02 09:45:00,79.08,47.49,419.98,865.31,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,242.94,1208.76,0.1366,63.28
2024-01-02 09:50:00,52.51,89.21,147.08,710.03,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,213.6,1458.09,0.1366,70.86
2024-01-02 09:55:00,22.29,68.65,382.37,384.06,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,242.64,991.53,0.0174,45.47
2024-01-02 10:00:00,74.19,27.93,450.6,358.67,Azure,us-east,B1s,1,1.0,0.012,no_action,243.5,1013.06,0.018,51.06
2024-01-02 10:05:00,20.04,56.43,170.42,851.93,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.48,714.98,0.1366,38.23
2024-01-02 10:10:00,54.36,46.39,288.92,635.62,AWS,us-west,B1s,1,1.0,0.012,no_action,249.43,994.36,0.018,50.38
2024-01-02 10:15:00,96.71,56.71,354.89,380.68,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,230.44,1570.11,0.1366,76.71
2024-01-02 10:20:00,56.92,97.84,106.5,115.25,GCP,asia-south,B1s,1,1.0,0.012,scale_up,229.35,1577.19,0.018,77.38
2024-01-02 10:25:00,20.82,33.9,57.9,363.98,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,273.66,624.65,0.0174,27.36
2024-01-02 10:30:00,41.33,43.46,50.61,369.82,AWS,asia-south,B1s,1,1.0,0.012,no_action,259.25,850.44,0.018,42.39
2024-01-02 10:35:00,86.24,12.12,454.35,804.88,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,248.59,1058.09,0.1366,49.18
2024-01-02 10:40:00,45.82,37.26,79.56,305.41,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,257.43,748.64,0.1366,41.54
2024-01-02 10:45:00,77.27,52.64,76.03,962.01,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,235.25,1310.64,0.0174,64.95
2024-01-02 10:50:00,96.65,16.8,214.56,302.84,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,239.52,1118.61,0.0174,56.73
2024-01-02 10:55:00,66.02,80.32,310.23,232.27,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,231.81,1520.41,0.1366,73.17
2024-01-02 11:00:00,44.93,70.67,166.96,410.67,GCP,asia-south,B1s,1,1.0,0.012,no_action,239.86,1179.32,0.018,57.8
2024-01-02 11:05:00,52.3,90.11,368.47,155.98,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,220.44,1528.58,0.0174,71.2
2024-01-02 11:10:00,22.08,96.21,288.35,317.7,GCP,asia-south,B1s,1,1.0,0.012,scale_up,261.09,1183.24,0.018,59.14
2024-01-02 11:15:00,16.86,34.72,413.13,513.7,GCP,us-west,B1s,1,1.0,0.012,no_action,252.09,592.47,0.018,25.79
2024-01-02 11:20:00,13.95,24.92,250.49,288.27,Azure,us-west,B1s,1,1.0,0.012,scale_down,276.27,418.13,0.018,19.44
2024-01-02 11:25:00,96.46,27.72,478.14,995.34,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,221.93,1264.91,0.0174,62.09
2024-01-02 11:30:00,49.33,63.42,82.89,660.11,AWS,asia-south,B1s,1,1.0,0.012,no_action,247.88,1128.46,0.018,56.38
2024-01-02 11:35:00,78.16,24.55,264.61,746.5,GCP,us-east,B1s,1,1.0,0.012,no_action,255.84,962.44,0.018,51.35
2024-01-02 11:40:00,69.99,24.64,304.29,794.46,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,249.55,946.26,0.0174,47.31
2024-01-02 11:45:00,10.81,42.13,466.79,305.81,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,261.03,559.63,0.0174,26.47
2024-01-02 11:50:00,38.95,86.32,377.99,185.86,GCP,us-east,B1s,1,1.0,0.012,scale_up,233.0,1249.39,0.018,62.63
2024-01-02 11:55:00,53.28,69.62,103.33,360.0,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,245.99,1219.94,0.0174,61.45
2024-01-02 12:00:00,99.39,14.04,392.45,434.55,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,257.48,1104.28,0.1366,56.72
2024-01-02 12:05:00,92.66,95.58,309.71,421.41,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,199.03,1921.93,0.1366,94.12
2024-01-02 12:10:00,60.77,42.27,345.48,316.36,AWS,us-east,B1s,1,1.0,0.012,no_action,248.62,982.7,0.018,51.52
2024-01-02 12:15:00,29.88,13.5,66.21,257.7,GCP,asia-south,B1s,1,1.0,0.012,scale_down,274.24,468.12,0.018,21.69
2024-01-02 12:20:00,95.54,62.35,246.48,622.08,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,237.23,1584.12,0.0174,78.95
2024-01-02 12:25:00,35.42,41.77,452.34,951.81,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.51,817.98,0.1366,38.59
2024-01-02 12:30:00,80.23,52.87,273.89,284.21,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,220.93,1349.18,0.0174,66.55
2024-01-02 12:35:00,39.84,86.95,143.18,164.04,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,210.56,1277.85,0.0174,63.4
2024-01-02 12:40:00,82.98,85.22,199.49,724.26,AWS,us-west,B1s,1,1.0,0.012,scale_up,222.7,1741.63,0.018,84.1
2024-01-02 12:45:00,23.64,88.83,292.59,354.23,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,238.72,1120.62,0.1366,56.23
2024-01-02 12:50:00,21.51,78.9,50.01,474.91,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,243.04,1005.81,0.1366,50.21
2024-01-02 12:55:00,97.58,30.35,186.89,373.55,GCP,asia-south,B1s,1,1.0,0.012,scale_up,242.83,1221.86,0.018,63.97
2024-01-02 13:00:00,76.77,86.36,240.18,372.64,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,230.38,1582.24,0.1366,81.56
2024-01-02 13:05:00,83.51,26.35,216.92,911.75,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.09,1169.72,0.1366,54.93
2024-01-02 13:10:00,63.16,69.49,85.31,590.05,Azure,us-west,B1s,1,1.0,0.012,no_action,225.37,1352.63,0.018,66.32
2024-01-02 13:15:00,80.26,62.54,478.5,138.18,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,235.1,1352.85,0.1366,71.4
2024-01-02 13:20:00,36.69,74.3,391.55,192.26,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,264.46,1265.4,0.1366,55.49
2024-01-02 13:25:00,43.24,93.96,422.38,727.49,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,228.19,1461.76,0.1366,68.6
2024-01-02 13:30:00,92.89,72.51,378.04,875.52,Azure,us-west,B1s,1,1.0,0.012,scale_up,225.69,1623.14,0.018,82.7
2024-01-02 13:35:00,27.57,41.08,201.02,980.67,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,270.07,725.45,0.1366,34.33
2024-01-02 13:40:00,75.44,60.59,476.19,546.63,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,221.07,1340.95,0.1366,68.02
2024-01-02 13:45:00,80.76,76.1,222.96,122.67,GCP,us-east,B1s,1,1.0,0.012,no_action,206.39,1550.75,0.018,78.43
2024-01-02 13:50:00,73.44,83.54,295.89,970.33,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,221.58,1536.78,0.0174,78.49
2024-01-02 13:55:00,74.66,87.64,130.67,820.0,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,197.32,1677.86,0.1366,81.15
2024-01-02 14:00:00,21.85,87.88,120.77,378.81,GCP,us-east,B1s,1,1.0,0.012,scale_up,252.07,1077.7,0.018,54.86
2024-01-02 14:05:00,70.54,81.7,162.71,662.39,GCP,us-east,B1s,1,1.0,0.012,no_action,236.0,1535.46,0.018,76.12
2024-01-02 14:10:00,91.55,11.09,353.31,146.65,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,230.92,1046.83,0.1366,51.32
2024-01-02 14:15:00,37.61,41.77,329.58,400.64,Azure,asia-south,B1s,1,1.0,0.012,no_action,254.02,870.49,0.018,39.69
2024-01-02 14:20:00,16.15,80.54,178.59,489.49,Azure,us-east,B1s,1,1.0,0.012,no_action,240.49,1028.69,0.018,48.34
2024-01-02 14:25:00,15.09,43.65,475.0,677.56,AWS,asia-south,B1s,1,1.0,0.012,no_action,281.8,659.82,0.018,29.37
2024-01-02 14:30:00,27.91,47.65,387.92,191.24,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.58,707.74,0.1366,37.78
2024-01-02 14:35:00,48.88,98.23,80.38,566.83,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,224.14,1424.89,0.1366,73.56
2024-01-02 14:40:00,76.41,73.41,240.23,411.87,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,210.12,1465.7,0.0174,74.91
2024-01-02 14:45:00,28.48,53.47,170.84,358.72,GCP,us-west,B1s,1,1.0,0.012,no_action,261.1,822.97,0.018,40.98
2024-01-02 14:50:00,64.33,16.93,84.01,956.28,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,253.9,799.02,0.0174,40.63
2024-01-02 14:55:00,63.91,66.13,341.83,340.66,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,243.09,1242.99,0.1366,65.02
2024-01-02 15:00:00,73.6,64.9,190.81,343.99,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,240.93,1398.57,0.1366,69.25
2024-01-02 15:05:00,95.21,19.53,119.67,950.26,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,248.14,1164.43,0.1366,57.37
2024-01-02 15:10:00,28.24,62.88,365.51,712.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.15,909.03,0.1366,45.56
2024-01-02 15:15:00,62.46,32.78,252.61,961.82,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,263.62,935.7,0.0174,47.62
2024-01-02 15:20:00,26.97,70.52,489.65,191.7,AWS,us-east,B1s,1,1.0,0.012,no_action,251.02,966.18,0.018,48.74
2024-01-02 15:25:00,18.34,77.35,461.55,490.62,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,247.79,876.57,0.1366,47.84
2024-01-02 15:30:00,75.11,10.81,315.25,651.96,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,244.12,893.69,0.0174,42.96
2024-01-02 15:35:00,74.26,18.23,139.67,889.72,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.92,890.37,0.1366,46.25
2024-01-02 15:40:00,34.37,32.28,78.14,513.05,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,273.5,740.86,0.1366,33.33
2024-01-02 15:45:00,70.56,17.3,478.17,854.64,GCP,asia-south,B1s,1,1.0,0.012,no_action,261.07,902.2,0.018,43.93
2024-01-02 15:50:00,93.94,58.98,140.13,655.11,Azure,us-west,B1s,1,1.0,0.012,scale_up,232.23,1573.56,0.018,76.46
2024-01-02 15:55:00,56.93,16.16,217.0,928.69,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,274.18,849.09,0.1366,36.55
2024-01-02 16:00:00,34.2,43.16,452.91,699.82,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,259.01,846.26,0.0174,38.68
2024-01-02 16:05:00,66.72,32.35,367.46,484.84,GCP,us-east,B1s,1,1.0,0.012,no_action,270.39,952.37,0.018,49.53
2024-01-02 16:10:00,94.27,15.76,421.13,363.14,Azure,us-west,B1s,1,1.0,0.012,scale_up,241.11,1098.03,0.018,55.02
2024-01-02 16:15:00,37.09,55.24,75.28,541.99,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,248.9,995.48,0.0174,46.17
2024-01-02 16:20:00,68.97,33.42,121.77,244.42,Azure,us-west,B1s,1,1.0,0.012,no_action,256.71,1040.9,0.018,51.2
2024-01-02 16:25:00,83.27,71.66,99.69,360.27,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,211.68,1508.03,0.1366,77.47
2024-01-02 16:30:00,56.35,58.2,210.6,418.41,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,247.54,1172.86,0.0174,57.28
2024-01-02 16:35:00,37.7,92.24,478.77,394.07,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,235.89,1188.43,0.1366,64.97
2024-01-02 16:40:00,94.7,88.87,96.16,453.46,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,209.97,1984.96,0.0174,91.78
2024-01-02 16:45:00,27.45,87.29,354.62,854.12,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,246.83,1177.74,0.1366,57.37
2024-01-02 16:50:00,49.53,64.95,122.16,706.28,GCP,us-west,B1s,1,1.0,0.012,no_action,248.32,1098.87,0.018,57.24
2024-01-02 16:55:00,30.66,20.58,124.38,101.79,Azure,asia-south,B1s,1,1.0,0.012,no_action,284.14,558.32,0.018,25.62
2024-01-02 17:00:00,56.34,24.52,87.6,117.22,GCP,asia-south,B1s,1,1.0,0.012,no_action,252.47,745.67,0.018,40.43
2024-01-02 17:05:00,19.48,30.01,283.65,646.98,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.48,466.66,0.1366,24.75
2024-01-02 17:10:00,29.76,96.39,327.34,601.19,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,221.07,1167.5,0.1366,63.08
2024-01-02 17:15:00,58.68,72.68,365.97,254.52,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,207.96,1313.77,0.1366,65.68
2024-01-02 17:20:00,88.35,66.83,289.63,203.86,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,213.16,1564.57,0.1366,77.59
2024-01-02 17:25:00,40.35,22.86,361.43,285.63,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,276.98,620.37,0.1366,31.61
2024-01-02 17:30:00,28.39,55.7,238.67,116.31,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,284.16,785.3,0.0174,42.05
2024-01-02 17:35:00,66.56,71.98,163.97,108.98,Azure,us-west,B1s,1,1.0,0.012,no_action,233.54,1473.33,0.018,69.27
2024-01-02 17:40:00,85.25,83.92,429.5,536.59,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,226.38,1660.42,0.0174,84.59
2024-01-02 17:45:00,50.62,26.51,434.74,894.3,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,253.43,768.12,0.0174,38.56
2024-01-02 17:50:00,44.9,82.32,455.8,283.13,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,244.87,1159.86,0.0174,63.61
2024-01-02 17:55:00,97.13,15.99,341.74,166.69,Azure,us-east,B1s,1,1.0,0.012,scale_up,255.44,1106.6,0.018,56.56
2024-01-02 18:00:00,49.01,99.75,301.58,389.05,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,219.27,1428.12,0.0174,74.38
2024-01-02 18:05:00,43.53,16.18,216.31,517.81,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,279.12,660.84,0.0174,29.86
2024-01-02 18:10:00,73.79,10.75,147.95,695.52,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,255.72,845.07,0.0174,42.27
2024-01-02 18:15:00,82.4,79.55,296.79,159.82,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,223.6,1692.29,0.0174,80.97
2024-01-02 18:20:00,80.38,77.66,411.35,566.21,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,225.08,1537.35,0.0174,79.02
2024-01-02 18:25:00,65.84,76.8,126.45,275.48,GCP,us-east,B1s,1,1.0,0.012,no_action,231.65,1449.56,0.018,71.32
2024-01-02 18:30:00,91.74,78.28,318.72,688.72,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,216.9,1747.27,0.0174,85.01
2024-01-02 18:35:00,66.92,24.08,263.26,744.76,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,246.02,877.4,0.1366,45.5
2024-01-02 18:40:00,38.24,31.74,146.71,482.37,AWS,us-east,B1s,1,1.0,0.012,no_action,265.17,744.91,0.018,34.99
2024-01-02 18:45:00,26.91,16.93,363.27,444.52,AWS,us-east,t2.micro,1,1.0,0.0116,scale_down,283.19,489.93,0.0174,21.92
2024-01-02 18:50:00,81.66,34.48,361.56,337.66,GCP,us-east,B1s,1,1.0,0.012,no_action,243.65,1189.06,0.018,58.07
2024-01-02 18:55:00,39.21,34.26,135.92,725.18,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,267.9,666.34,0.0174,36.73
2024-01-02 19:00:00,33.82,69.58,416.72,800.22,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,241.33,1063.1,0.0174,51.7
2024-01-02 19:05:00,17.95,72.91,215.76,489.11,Azure,us-west,B1s,1,1.0,0.012,no_action,258.07,830.36,0.018,45.43
2024-01-02 19:10:00,13.51,70.02,195.36,908.13,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,254.94,871.89,0.0174,41.77
2024-01-02 19:15:00,91.09,99.65,421.44,860.38,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,209.32,1830.62,0.1366,95.37
2024-01-02 19:20:00,16.05,18.54,499.5,393.98,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_down,290.27,376.52,0.0174,17.3
2024-01-02 19:25:00,87.22,99.79,158.67,136.32,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,196.33,1857.9,0.0174,93.5
2024-01-02 19:30:00,12.02,42.44,402.68,609.56,Azure,us-east,B1s,1,1.0,0.012,no_action,283.59,478.99,0.018,27.23
2024-01-02 19:35:00,30.88,11.29,393.96,661.37,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,282.78,476.25,0.1366,21.09
2024-01-02 19:40:00,60.71,66.22,438.99,628.24,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,237.98,1270.5,0.0174,63.47
2024-01-02 19:45:00,78.11,49.81,368.33,450.31,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,241.04,1209.23,0.1366,63.96
2024-01-02 19:50:00,93.54,93.62,203.86,574.91,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,212.68,1915.86,0.0174,93.58
2024-01-02 19:55:00,63.38,14.8,254.64,707.31,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,250.32,855.88,0.1366,39.09
2024-01-02 20:00:00,94.75,25.06,275.16,721.8,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,250.21,1265.17,0.1366,59.91
2024-01-02 20:05:00,34.78,24.06,336.17,639.37,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,276.21,544.41,0.0174,29.42
2024-01-02 20:10:00,50.97,70.1,426.82,252.76,AWS,us-west,B1s,1,1.0,0.012,no_action,255.01,1253.4,0.018,60.53
2024-01-02 20:15:00,85.43,82.25,482.41,582.34,Azure,asia-south,B1s,1,1.0,0.012,scale_up,190.86,1661.97,0.018,83.84
2024-01-02 20:20:00,23.83,61.53,174.66,929.18,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,274.87,932.25,0.1366,42.68
2024-01-02 20:25:00,41.94,14.68,64.28,481.0,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,273.64,528.29,0.1366,28.31
2024-01-02 20:30:00,89.29,89.46,346.57,290.11,GCP,asia-south,B1s,1,1.0,0.012,scale_up,216.92,1747.28,0.018,89.38
2024-01-02 20:35:00,35.79,82.24,498.76,127.02,GCP,us-east,B1s,1,1.0,0.012,no_action,243.52,1221.32,0.018,59.02
2024-01-02 20:40:00,97.6,51.85,431.32,156.15,AWS,asia-south,B1s,1,1.0,0.012,scale_up,220.11,1484.68,0.018,74.72
2024-01-02 20:45:00,97.78,83.53,433.65,944.17,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,207.29,1775.77,0.0174,90.66
2024-01-02 20:50:00,16.39,28.97,153.21,522.2,GCP,us-west,t2.micro,1,1.0,0.0116,scale_down,272.41,439.36,0.0174,22.68
2024-01-02 20:55:00,25.07,23.25,487.88,783.36,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_down,275.22,507.17,0.1366,24.16
2024-01-02 21:00:00,35.05,81.85,196.81,369.45,GCP,us-west,B1s,1,1.0,0.012,no_action,236.68,1151.4,0.018,58.45
2024-01-02 21:05:00,33.08,41.98,353.3,156.31,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,268.42,722.73,0.1366,37.53
2024-01-02 21:10:00,23.22,40.84,439.1,239.43,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,267.66,598.18,0.1366,32.03
2024-01-02 21:15:00,37.22,60.71,411.71,223.43,GCP,us-east,B1s,1,1.0,0.012,no_action,252.87,1113.95,0.018,48.97
2024-01-02 21:20:00,22.97,66.16,173.14,539.05,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.63,849.65,0.0174,44.56
2024-01-02 21:25:00,37.58,84.01,75.64,476.75,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,256.59,1199.84,0.1366,60.8
2024-01-02 21:30:00,61.69,70.05,399.67,875.98,AWS,asia-south,B1s,1,1.0,0.012,no_action,238.07,1221.02,0.018,65.87
2024-01-02 21:35:00,85.61,99.05,450.28,434.32,GCP,us-east,B1s,1,1.0,0.012,scale_up,207.18,1776.34,0.018,92.33
2024-01-02 21:40:00,76.75,54.33,267.43,854.41,AWS,asia-south,B1s,1,1.0,0.012,no_action,243.97,1292.47,0.018,65.54
